date,y,clim,p_vix,p_vix_driftless,p_vix_bgk,p_m1,p_m2,p_m3,p_m3_pk,p_m3_har96,p_v0ref,har_fc_20,refit_year,block24,block18
2006-02-06,0,0.1690647482,0.166841404,0.1626343004,0.130468782,0.04937019674,0.0490687292,0.05556731923,0.05550080182,0.07468609389,,0.1051289486,2006,2,3
2006-02-07,0,0.1690647482,0.1849874445,0.1803239842,0.1455757971,0.05725798728,0.05871513041,0.06603883112,0.06630208895,0.0859698569,,0.1108227159,2006,2,3
2006-02-08,0,0.1690647482,0.1598963236,0.1558639496,0.1247176679,0.04647326225,0.0549167208,0.05986190916,0.05748481666,0.07800863703,,0.1324350803,2006,2,3
2006-02-09,0,0.1690647482,0.1694860412,0.1652124114,0.1326633416,0.0504910241,0.05538774038,0.06126311582,0.05977517048,0.0801205867,,0.1260796538,2006,2,3
2006-02-10,0,0.1690647482,0.1612193024,0.1571536411,0.1258118493,0.04701992156,0.0533582392,0.05878510393,0.05690565878,0.07721431642,,0.1283855539,2006,2,3
2006-02-13,0,0.1690647482,0.1770814278,0.1726167651,0.1389798324,0.05376448772,0.05614245743,0.06257796858,0.06185427154,0.08190078848,,0.1210291972,2006,2,3
2006-02-14,0,0.1690647482,0.140747222,0.1371968015,0.1089544568,0.03883297789,0.04460616542,0.04924448056,0.04816469031,0.06661698942,,0.1293274848,2006,2,3
2006-02-15,0,0.1690647482,0.1427225903,0.1391224405,0.1105739445,0.03959761372,0.04268851201,0.04753963218,0.04694626565,0.06501559149,,0.1171968487,2006,2,3
2006-02-16,0,0.1690647482,0.1156571957,0.1127386512,0.08852673524,0.02959171477,0.03183030066,0.03608569911,0.03609233663,0.05193762156,,0.1124334366,2006,2,3
2006-02-17,0,0.1690647482,0.1328681639,0.1295161245,0.1025106466,0.03583687527,0.03566487291,0.04069154213,0.04108894532,0.05770830639,,0.1007517444,2006,2,3
2006-02-21,0,0.1690647482,0.1460187778,0.1423356536,0.1132797468,0.04088555266,0.04290863227,0.04787560018,0.04777474153,0.06550239453,,0.1078237106,2006,2,3
2006-02-22,0,0.1690647482,0.1286189493,0.1253739161,0.09904618243,0.03425676261,0.03588332119,0.04037569919,0.03997448808,0.05696842486,,0.1032573974,2006,2,3
2006-02-23,0,0.1690647482,0.1282927252,0.1250559078,0.09878052293,0.03413648774,0.0373540975,0.04172544596,0.04079398998,0.0583261313,,0.1098834502,2006,2,3
2006-02-24,0,0.1690647482,0.1150145018,0.1121121489,0.08800710721,0.02936649321,0.03037270914,0.03484893141,0.03457354752,0.05071376318,,0.1026958922,2006,2,3
2006-02-27,0,0.1690647482,0.119202053,0.1161942068,0.09139620854,0.03084431077,0.0321237307,0.03660580329,0.03614532951,0.05271275334,,0.103426674,2006,2,3
2006-02-28,0,0.1690647482,0.1437109646,0.1400859337,0.1113848383,0.03998222726,0.04432379175,0.04928305852,0.04830903884,0.06690090194,,0.1153353637,2006,2,3
2006-03-01,0,0.1690647482,0.1175886987,0.1146214949,0.09008952836,0.03027204941,0.03254340819,0.0369661191,0.03650166164,0.05303113854,,0.1088817077,2006,2,3
2006-03-02,0,0.1690647482,0.1234116372,0.120297755,0.09481111711,0.03235452843,0.03458672667,0.03910920229,0.03810489887,0.05551974819,,0.1078516072,2006,2,3
2006-03-03,0,0.1690647482,0.1312320932,0.1279212528,0.1011758241,0.03522552295,0.04042890675,0.04490735583,0.04277091518,0.06180339774,,0.121299203,2006,2,3
2006-03-06,0,0.1690647482,0.1569199061,0.1529624262,0.1222583619,0.04525229825,0.0488812768,0.05423076646,0.05339234619,0.07247950003,,0.1191763944,2006,2,3
2006-03-07,0,0.1690647482,0.1542749276,0.1503840075,0.1200756886,0.0441776276,0.0455016023,0.051443227,0.05025356002,0.06990331382,,0.1111425764,2006,2,3
2006-03-08,0,0.1690647482,0.1430519996,0.1394435572,0.1108441592,0.03972564891,0.04324964023,0.04857439151,0.0472874772,0.06635710164,,0.1146919019,2006,2,3
2006-03-09,0,0.1690647482,0.1549360828,0.1510285246,0.1206210365,0.04444534801,0.04706492758,0.05332770836,0.05299518584,0.07201619708,,0.1136512281,2006,2,3
2006-03-10,0,0.1690647482,0.1276405689,0.1244201757,0.09824957836,0.03389648815,0.03734458076,0.04236050136,0.04161902655,0.05935218261,,0.1129772619,2006,2,3
2006-03-13,0,0.1690647482,0.112129799,0.1093001249,0.08567714522,0.02836271019,0.0295947201,0.03461460111,0.03398804566,0.05073174978,,0.1014296585,2006,2,3
2006-03-14,0,0.1690647482,0.09235347403,0.09002220901,0.06981358848,0.02179717038,0.02413390843,0.02802200961,0.0281795395,0.04231068894,,0.1047627261,2006,2,3
2006-03-15,0,0.1690647482,0.1114904653,0.1086768997,0.08516128643,0.02814181984,0.02957076737,0.0336189636,0.03377162321,0.04903474855,,0.0994795295,2006,2,3
2006-03-16,0,0.1690647482,0.131886269,0.1285589551,0.1017094121,0.03546952444,0.03553090012,0.03979470708,0.03978142917,0.05628577541,,0.0961117183,2006,2,3
2006-03-17,0,0.1690647482,0.1364744793,0.1330316336,0.1054568755,0.03719754772,0.03546220329,0.0400151437,0.04057623124,0.05678533355,,0.08839126347,2006,2,3
2006-03-20,0,0.1690647482,0.125686517,0.1225153375,0.09665981024,0.0331809124,0.03238613156,0.0369213933,0.03751450337,0.05322343594,,0.0887287181,2006,2,3
2006-03-21,0,0.1690647482,0.1201716394,0.117139369,0.09218205707,0.03118997061,0.03352253598,0.03801737973,0.03755347083,0.05426203321,,0.09936818207,2006,2,3
2006-03-22,0,0.1690647482,0.1070338036,0.1043325349,0.08157075892,0.02661797683,0.02726319007,0.03149433206,0.03192491685,0.04671311551,,0.09360376251,2006,2,3
2006-03-23,0,0.1690647482,0.1057668018,0.1030974608,0.08055174748,0.02618985804,0.02682679714,0.03120651825,0.03107564753,0.04646144765,,0.09318299074,2006,2,3
2006-03-24,0,0.1690647482,0.1063999363,0.1037146405,0.08106086035,0.02640351081,0.02743582572,0.03175239682,0.03153219399,0.04703802187,,0.09503061042,2006,2,3
2006-03-27,0,0.1690647482,0.1150145018,0.1121121489,0.08800710721,0.02936649321,0.02910999109,0.03385791999,0.03382407926,0.04980108434,,0.09086242929,2006,2,3
2006-03-28,0,0.1690647482,0.1188791165,0.1158794053,0.09113456298,0.03072947386,0.03298090694,0.03787306541,0.03747096231,0.05431493243,,0.09871336251,2006,2,3
2006-03-29,0,0.1690647482,0.09885393757,0.09635881651,0.07500601016,0.02389398471,0.02603618334,0.03023588681,0.02971283191,0.04512309854,,0.09973335274,2006,2,3
2006-03-30,0,0.1690647482,0.1185563115,0.1155647322,0.09087307113,0.03061482898,0.03372373639,0.03820009485,0.03730107906,0.05441128804,,0.1050187447,2006,2,3
2006-03-31,0,0.1690647482,0.1127697673,0.109923969,0.08619370895,0.02858439327,0.03039177853,0.0350144759,0.03435947507,0.05093421263,,0.1013566388,2006,2,3
2006-04-03,0,0.1690647482,0.1185563115,0.1155647322,0.09087307113,0.03061482898,0.03417362326,0.0386744401,0.03757530997,0.05493368062,,0.1094182447,2006,2,3
2006-04-04,0,0.1690647482,0.1048184986,0.1021730552,0.07978957141,0.0258709086,0.0286568213,0.03269646647,0.03216167985,0.0478718882,,0.1052370038,2006,2,3
2006-04-05,0,0.1690647482,0.1045027762,0.1018652892,0.07953591552,0.02576500116,0.02744072867,0.03145783588,0.03108979187,0.04648554153,,0.1003750866,2006,2,3
2006-04-06,0,0.1690647482,0.1146933745,0.111799112,0.08774754233,0.02925417562,0.03129076934,0.03545626511,0.03483010333,0.05118002654,,0.1009120229,2006,2,3
2006-04-07,0,0.1690647482,0.1410763156,0.1375176101,0.1092241527,0.03895999002,0.04276253575,0.04766435285,0.04748681957,0.065135619,,0.1091738856,2006,2,3
2006-04-10,0,0.1690647482,0.1387738735,0.1352731343,0.1073381918,0.0380745194,0.03913802597,0.04439251048,0.04424729517,0.06187389138,,0.1008849949,2006,2,3
2006-04-11,0,0.1690647482,0.1655187528,0.1613449226,0.129372166,0.04881330706,0.05187267771,0.05776437654,0.05794159412,0.07653861456,,0.1081908202,2006,2,3
2006-04-12,0,0.1690647482,0.157581277,0.1536071548,0.1228045442,0.04552253643,0.04404399672,0.05051125668,0.05120344641,0.06932021537,,0.09803086698,2006,2,3
2006-04-13,0,0.1690647482,0.1450294531,0.1413712322,0.1124671711,0.04049740717,0.04223915218,0.04823940241,0.04784124036,0.06643806372,,0.103755791,2006,2,3
2006-04-17,0,0.1690647482,0.1516310871,0.1478067034,0.1178965967,0.04311312684,0.04554755928,0.05155670041,0.05092218967,0.06999649548,,0.1051536308,2006,2,3
2006-04-18,0,0.1690647482,0.1130899862,0.11023612,0.08645225243,0.02869553135,0.03202258135,0.03621530188,0.03629138415,0.05198393643,,0.1086510166,2006,2,3
2006-04-19,0,0.1690647482,0.1105326781,0.1077432453,0.08438883934,0.02781197573,0.02927670334,0.03363366137,0.03347307982,0.04921835403,,0.1007852057,2006,2,3
2006-04-20,0,0.1690647482,0.1208186654,0.1177700966,0.09270670558,0.03142136514,0.03453577097,0.03864434328,0.0379795364,0.05472380219,,0.1086162381,2006,2,3
2006-04-21,0,0.1690647482,0.119202053,0.1161942068,0.09139620854,0.03084431077,0.0343144396,0.03836591516,0.0372859361,0.05435599132,,0.1104596953,2006,2,3
2006-04-24,0,0.1690647482,0.1243859229,0.121247501,0.09560259828,0.03270757207,0.03403298995,0.03865749996,0.03819035537,0.05511747869,,0.1031256128,2006,2,3
2006-04-25,0,0.1690647482,0.1243859229,0.121247501,0.09560259828,0.03270757207,0.03494744755,0.03977496983,0.0392570536,0.05643075158,,0.1049292776,2006,2,3
2006-04-26,0,0.1690647482,0.1247109081,0.1215643008,0.0958666993,0.03282562753,0.03432786508,0.03929155394,0.03870144562,0.05600322766,,0.1031006899,2006,2,3
2006-04-27,0,0.1690647482,0.1273146389,0.1241024542,0.09798429522,0.03377676403,0.03899076447,0.04297371486,0.04156663377,0.0594058942,,0.1182904693,2006,2,3
2006-04-28,0,0.1690647482,0.119202053,0.1161942068,0.09139620854,0.03084431077,0.03311088794,0.03734281255,0.03695240167,0.05336003765,,0.1081016241,2006,2,3
2006-05-01,0,0.1690647482,0.1503097338,0.1465186059,0.1168085176,0.04258473961,0.04538562397,0.05038946891,0.05044646248,0.06821531471,,0.1117071787,2006,2,3
2006-05-02,0,0.1690647482,0.1322134842,0.1288779305,0.1019763776,0.03559179521,0.03839929648,0.04272295286,0.04114170068,0.05944202301,,0.1105324222,2006,2,3
2006-05-03,0,0.1690647482,0.1322134842,0.1288779305,0.1019763776,0.03559179521,0.03773825346,0.04252480935,0.04187911572,0.05949610757,,0.1089007733,2006,2,3
2006-05-04,0,0.1690647482,0.1279665981,0.1247379939,0.09851498792,0.03401639615,0.03408783044,0.03893710701,0.03889279207,0.05562726295,,0.09733967757,2006,2,3
2006-05-05,1,0.1690647482,0.1201716394,0.117139369,0.09218205707,0.03118997061,0.034029379,0.03773489128,0.03614904091,0.05349859129,,0.1059599461,2006,2,3
2006-05-08,1,0.1690647482,0.1325407829,0.1291969873,0.102243456,0.03571424559,0.0336001582,0.03832231065,0.03846278473,0.0549878984,,0.09163670954,2006,2,3
2006-05-09,1,0.1690647482,0.1322134842,0.1288779305,0.1019763776,0.03559179521,0.03336740954,0.03799664461,0.03832056454,0.05457514407,,0.08869362237,2006,2,3
2006-05-10,1,0.1690647482,0.1253612063,0.1221982202,0.09639530628,0.033062298,0.03349252933,0.03774014971,0.03710075931,0.05393031848,,0.09339204297,2006,2,3
2006-05-11,0,0.1690647482,0.148658688,0.1449091155,0.1154498948,0.04192791673,0.0447079172,0.04968029944,0.04975981976,0.06743053679,,0.1050599084,2006,2,3
2006-05-12,0,0.1690647482,0.2046106443,0.1994539749,0.1620368835,0.06631250321,0.06715881448,0.07389885959,0.07431676495,0.09378923905,,0.1058181643,2006,2,3
2006-05-15,1,0.1690647482,0.1843295869,0.1796826666,0.1450261403,0.05696392932,0.05810221736,0.06468001054,0.06461151631,0.08422419078,,0.1073140987,2006,2,3
2006-05-16,1,0.1690647482,0.1770814278,0.1726167651,0.1389798324,0.05376448772,0.05467883718,0.06152308747,0.0615208613,0.08107191691,,0.1074203358,2006,2,3
2006-05-17,0,0.1690647482,0.2696033934,0.262815637,0.21738955,0.1003368758,0.1029662433,0.1118456236,0.1129543457,0.1318639154,,0.1214704503,2006,2,3
2006-05-18,0,0.1690647482,0.2912067932,0.2838778003,0.2360482856,0.1130829633,0.1117245634,0.1221108462,0.1235199518,0.1423543843,,0.1193356448,2006,2,3
2006-05-19,0,0.1690647482,0.2967035618,0.2892369393,0.2408152099,0.116445539,0.1188408754,0.1268512544,0.1255639075,0.1456560346,,0.1275763356,2006,2,3
2006-05-22,0,0.1690647482,0.3120350135,0.3041847045,0.2541515692,0.1260859924,0.1296892532,0.138792131,0.1363026673,0.1571018505,,0.1343637773,2006,2,3
2006-05-23,0,0.1690647482,0.3269317074,0.3187088679,0.2671658928,0.1358289066,0.1418056219,0.151875356,0.1507418619,0.1693324287,,0.1433039251,2006,2,3
2006-05-24,0,0.1690647482,0.3018621037,0.2942663519,0.2452958387,0.1196460101,0.1280358835,0.1363922841,0.1334698688,0.154384184,,0.1477197918,2006,2,3
2006-05-25,0,0.1690647482,0.246332824,0.240128617,0.1974313273,0.08742422437,0.0944806937,0.1017822547,0.09853172802,0.12134905,,0.1437495256,2006,2,3
2006-05-26,0,0.1690647482,0.2068830298,0.201669267,0.163951075,0.06739666854,0.07103731502,0.07859098726,0.07699054576,0.09876331441,,0.1342668333,2006,2,3
2006-05-30,0,0.1690647482,0.3376847634,0.3291931941,0.2765938845,0.1430969415,0.1390821806,0.1493235121,0.1537983382,0.1675053316,,0.1333704698,2006,2,3
2006-05-31,0,0.1690647482,0.2750005106,0.2680774914,0.2220394692,0.1034518055,0.1045493105,0.1130224179,0.1128475288,0.1328837534,,0.1299300478,2006,2,3
2006-06-01,0,0.1690647482,0.2152860475,0.2098611982,0.1710434861,0.07147071969,0.07373575871,0.0812048092,0.08231918272,0.1014189847,,0.1224580593,2006,2,3
2006-06-02,1,0.1690647482,0.2088275114,0.2035648971,0.1655903332,0.06833031088,0.0712626029,0.0783848857,0.07744337775,0.09839796695,,0.1223595971,2006,2,3
2006-06-05,0,0.1690647482,0.2812394835,0.2741601416,0.2274243329,0.1071099191,0.1076034344,0.1168669331,0.1199359118,0.1368773395,,0.1272063009,2006,2,3
2006-06-06,0,0.1690647482,0.3012912695,0.2937098054,0.2447996884,0.1192897066,0.1201434346,0.1294329302,0.1300593187,0.1486407054,,0.1318107001,2006,2,3
2006-06-07,0,0.1690647482,0.3142694543,0.3063632495,0.256100166,0.1275235575,0.1281977982,0.1389568759,0.1406108518,0.158037967,,0.1344667695,2006,2,3
2006-06-08,0,0.1690647482,0.329372029,0.32108819,0.269303042,0.1374608736,0.1468563832,0.1555612439,0.1534343715,0.1720024669,,0.1539088161,2006,2,3
2006-06-09,0,0.1690647482,0.3231115586,0.314984225,0.2638232575,0.1332946015,0.1377679033,0.1485958236,0.1478842558,0.1667123503,,0.1501981223,2006,2,3
2006-06-12,0,0.1690647482,0.3949476875,0.3850278902,0.3272605785,0.185272641,0.1813974146,0.1946132802,0.1991256033,0.2090046334,,0.1501324079,2006,2,3
2006-06-13,0,0.1690647482,0.4558884153,0.4444550321,0.3819993119,0.2370334214,0.2310863371,0.2454766397,0.2489848634,0.2534235981,,0.158157858,2006,2,3
2006-06-14,0,0.1690647482,0.4064032509,0.396198376,0.3374870468,0.1944419072,0.186714055,0.2015552058,0.2046896254,0.2158303991,,0.1496926601,2006,2,3
2006-06-15,0,0.1690647482,0.2586757119,0.2521619182,0.2079987788,0.09416929255,0.1022570091,0.1121737405,0.1128161547,0.1323481297,,0.1499589785,2006,2,3
2006-06-16,0,0.1690647482,0.2987153291,0.2911983441,0.2425617941,0.1176885033,0.1173868687,0.1301174552,0.1319535261,0.1507331852,,0.1406373754,2006,2,3
2006-06-19,0,0.1690647482,0.3151049324,0.3071778293,0.2568290833,0.1280632235,0.131524046,0.1451621847,0.146745434,0.1647485292,,0.146373941,2006,2,3
2006-06-20,0,0.1690647482,0.2824207807,0.2753118451,0.2284450659,0.1078095156,0.1090449707,0.1226218032,0.1228611848,0.1440540085,,0.1372799141,2006,2,3
2006-06-21,0,0.1690647482,0.2469548162,0.2407350047,0.1979628315,0.08775856968,0.09338392297,0.1047495121,0.1049027562,0.1260032763,,0.1408040172,2006,2,3
2006-06-22,0,0.1690647482,0.258063507,0.2515650651,0.2074736398,0.0938292361,0.09335888489,0.1066816337,0.1079457395,0.1290090613,,0.1292081387,2006,2,3
2006-06-23,0,0.1690647482,0.2583696757,0.2518635562,0.2077362532,0.09399922892,0.09638991423,0.1093109117,0.1092204212,0.1311918337,,0.1325105235,2006,2,3
2006-06-26,0,0.1690647482,0.2500572398,0.2437596005,0.200615537,0.08943501818,0.08600447238,0.09910454376,0.1010034013,0.1218029786,,0.1193118645,2006,2,3
2006-06-27,0,0.1690647482,0.2738050385,0.2669119776,0.2210088329,0.1027578916,0.1015273423,0.1160774148,0.1187896016,0.1384675735,,0.1240478489,2006,2,3
2006-06-28,0,0.1690647482,0.2553020583,0.2488728683,0.2051061986,0.09230252421,0.0910715764,0.1043000652,0.1055514262,0.1267334241,,0.120523849,2006,2,3
2006-06-29,0,0.1690647482,0.1665107587,0.1623119728,0.1301945835,0.0492307527,0.05391814796,0.06221237603,0.06307683834,0.08228852236,,0.1257132822,2006,2,3
2006-06-30,0,0.1690647482,0.1681638493,0.1639234787,0.1315658549,0.04992944225,0.05102935033,0.05993011027,0.06023724035,0.08041944507,,0.1158667912,2006,2,3
2006-07-03,0,0.1690647482,0.1671720365,0.1629566155,0.1307430091,0.04950978802,0.04977528352,0.05838044507,0.05932736676,0.07869292339,,0.1134611938,2006,2,3
2006-07-05,0,0.1690647482,0.2033103451,0.1981863475,0.1609422803,0.06569547292,0.06755803503,0.07720574671,0.07669753106,0.0984287179,,0.1190346873,2006,2,3
2006-07-06,0,0.1690647482,0.1869598053,0.1822467575,0.147224624,0.05814328998,0.057765347,0.067232234,0.06807960973,0.0883401402,,0.1119201318,2006,2,3
2006-07-07,0,0.1690647482,0.1974437481,0.1924671746,0.1560104093,0.06294180625,0.06451301433,0.07475966398,0.07439693619,0.09626854833,,0.1148113568,2006,2,3
2006-07-10,0,0.1690647482,0.1990757736,0.1940581854,0.1573812995,0.06370289162,0.06502791261,0.07512986706,0.07430693981,0.09658501266,,0.1154123862,2006,2,3
2006-07-11,0,0.1690647482,0.1701470275,0.1658567713,0.1332122269,0.05077268508,0.05441478524,0.06318625454,0.06248353149,0.08359827827,,0.1177188476,2006,2,3
2006-07-12,0,0.1690647482,0.21431961,0.2089190348,0.1702266751,0.07099693913,0.07387466831,0.08498983522,0.08535353465,0.1068180961,,0.1195297889,2006,2,3
2006-07-13,0,0.1690647482,0.3139907277,0.3060914951,0.2558570282,0.1273437781,0.1236906879,0.1394937567,0.1427619774,0.160785608,,0.1220177365,2006,2,3
2006-07-14,0,0.1690647482,0.3211904045,0.313111108,0.2621435963,0.1320294769,0.1272286789,0.1441600479,0.1469873204,0.1655590487,,0.1206904883,2006,2,3
2006-07-17,0,0.1690647482,0.3371527686,0.3286744907,0.2761267887,0.1427326655,0.1314587775,0.1498469825,0.1542053161,0.1715958711,,0.1158055869,2006,2,3
2006-07-18,0,0.1690647482,0.3125945476,0.304730241,0.2546394075,0.1264451947,0.1259604616,0.1414397251,0.1419887326,0.1622857664,,0.1248545309,2006,2,3
2006-07-19,0,0.1690647482,0.2478868661,0.2416436721,0.19875949,0.08826068201,0.09583444542,0.1071304807,0.1063176492,0.128152769,,0.1349058392,2006,2,3
2006-07-20,0,0.1690647482,0.2680961894,0.2613462121,0.2160924026,0.09947515988,0.101293684,0.1150509549,0.1162645683,0.1370106809,,0.1281801664,2006,2,3
2006-07-21,0,0.1690647482,0.3030019104,0.295377631,0.2462867681,0.1203590575,0.115858298,0.1323054439,0.1365128498,0.1545109511,,0.1232959244,2006,2,3
2006-07-24,0,0.1690647482,0.2299918721,0.224197757,0.1835072774,0.07884892816,0.08216165116,0.09351889506,0.0952924177,0.1152711446,,0.1265139871,2006,2,3
2006-07-25,0,0.1690647482,0.225858269,0.2201679299,0.1799973556,0.07674284136,0.08133346953,0.09189851071,0.09186994311,0.1132671496,,0.1280788169,2006,2,3
2006-07-26,0,0.1690647482,0.2185012778,0.2129956771,0.1737629751,0.07305674462,0.07534363891,0.08607122759,0.08643704628,0.1077364622,,0.120323853,2006,2,3
2006-07-27,0,0.1690647482,0.2287219568,0.2229597219,0.1824284315,0.07819920939,0.08220814397,0.09291719418,0.09229689116,0.1143568212,,0.1254135213,2006,2,3
2006-07-28,0,0.1690647482,0.2091512904,0.2038805421,0.1658634034,0.06848630452,0.07062621734,0.0800386788,0.080587581,0.1011435884,,0.121360386,2006,2,3
2006-07-31,0,0.1690647482,0.2290396008,0.2232693915,0.1826982388,0.07836149935,0.07521071162,0.08580227416,0.08575142187,0.1076798787,,0.113363404,2006,2,3
2006-08-01,0,0.1690647482,0.2322099466,0.2263601522,0.1853927591,0.0799894898,0.07945160951,0.09044187995,0.08910371192,0.1122939087,,0.1152938394,2006,2,3
2006-08-02,0,0.1690647482,0.2094749822,0.2041961022,0.1661364326,0.06864240787,0.06834696943,0.07817244337,0.07784765848,0.0995945155,,0.1126224744,2006,2,3
2006-08-03,0,0.1690647482,0.2133523287,0.2079760497,0.1694094373,0.07052410694,0.07297872408,0.08200972043,0.08087432365,0.1029196837,,0.1173251076,2006,2,3
2006-08-04,0,0.1690647482,0.2094749822,0.2041961022,0.1661364326,0.06864240787,0.07510969323,0.08371001656,0.08137191701,0.1042095415,,0.1291517931,2006,2,3
2006-08-07,0,0.1690647482,0.2378879307,0.2318956252,0.1902258758,0.08294258442,0.081300276,0.09180010478,0.0910989721,0.1134519804,,0.1193592978,2006,2,3
2006-08-08,0,0.1690647482,0.2378879307,0.2318956252,0.1902258758,0.08294258442,0.0862365787,0.09653803421,0.09572199363,0.1177357359,,0.1275081365,2006,2,3
