date,sigma_ewma,sigma_har_fc,state,mult,w_vol,w_target,w_exec,reason,ret_rule,ret_bh,dd_rule,w_S-10bp,w_S-HAR,w_S-VT12.5,w_S-VT14,w_S-VT15,w_S-VT7.5,w_S-daily,w_S-grid,w_S-grid-min,w_S-lag,w_S-mild,w_S-monthly,w_S-noesc,w_S-nofloor,w_S-volonly
2020-11-06,0.22290912,0.1981769847,normal,1,0.4486133183,0.4486133183,0.45,weekly,-0.0001434970292,-0.0002283405562,-0.02899043423,0.45,0.5,0.55,0.75,0.65,0.35,0.45,0.5,0.5,0.3,0.4,0.45,0.45,0.45,0.45
2020-11-09,0.2215059751,0.2802548666,caution,0.5,0.4514550904,0.25,0.25,escalation,0.005553984589,0.01256566676,-0.02359746207,0.25,0.2,0.3,0.75,0.35,0.15,0.25,0.5,0.5,0.45,0.35,0.25,0.45,0.25,0.45
2020-11-10,0.2148338206,0.2343290989,caution,0.5,0.4654760584,0.25,0.25,hold,-0.0003666369014,-0.001466547606,-0.02395544727,0.25,0.2,0.3,0.75,0.35,0.15,0.25,0.5,0.5,0.25,0.35,0.25,0.45,0.25,0.45
2020-11-11,0.210267708,0.2235436254,caution,0.5,0.4755842015,0.25,0.25,hold,0.001857066286,0.007428265145,-0.02214286783,0.25,0.2,0.3,0.75,0.35,0.15,0.25,0.5,0.5,0.25,0.35,0.25,0.45,0.25,0.45
2020-11-12,0.2073559752,0.2271006373,caution,0.5,0.482262447,0.25,0.25,hold,-0.002425149303,-0.009700597211,-0.02451431738,0.25,0.2,0.3,0.75,0.35,0.15,0.25,0.5,0.5,0.25,0.35,0.25,0.45,0.25,0.45
2020-11-13,0.2080267552,0.22289255,caution,0.5,0.480707397,0.25,0.25,hold,0.003461116812,0.01384446725,-0.02113804748,0.25,0.2,0.3,0.75,0.35,0.15,0.25,0.5,0.5,0.25,0.35,0.25,0.25,0.25,0.45
2020-11-16,0.2073775675,0.1796224326,normal,1,0.4822122335,0.4822122335,0.25,hold,0.003120636819,0.01248254728,-0.01808337483,0.25,0.2,0.3,0.75,0.35,0.15,0.5,0.5,0.5,0.25,0.5,0.5,0.25,0.25,0.45
2020-11-17,0.202150609,0.1805220696,normal,1,0.4946806764,0.4946806764,0.25,hold,-0.001344596107,-0.005378384429,-0.0194036561,0.25,0.2,0.3,0.75,0.35,0.15,0.5,0.5,0.5,0.25,0.5,0.5,0.25,0.25,0.45
2020-11-18,0.2015679029,0.1699972134,normal,1,0.4961107326,0.4961107326,0.25,hold,-0.003008745241,-0.01203498097,-0.02235402069,0.25,0.2,0.3,0.75,0.35,0.15,0.5,0.5,0.5,0.25,0.5,0.5,0.25,0.25,0.45
2020-11-19,0.1961090019,0.1680549494,normal,1,0.5099204985,0.5099204985,0.25,hold,0.001052566788,0.004210267153,-0.021324983,0.25,0.2,0.3,0.75,0.35,0.15,0.5,0.5,0.5,0.25,0.5,0.5,0.25,0.25,0.45
2020-11-20,0.1920028719,0.1480242093,normal,1,0.5208255429,0.5208255429,0.5,weekly,-0.001836721948,-0.00684774376,-0.02312253688,0.5,0.7,0.65,0.75,0.8,0.4,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.45
2020-11-23,0.1875987181,0.1676641143,normal,1,0.5330526829,0.5330526829,0.5,hold,0.002997247201,0.005994494401,-0.02019459364,0.5,0.7,0.65,0.75,0.8,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.45
2020-11-24,0.1922112275,0.1706939086,normal,1,0.5202609717,0.5202609717,0.5,hold,0.008056730088,0.01611346018,-0.01230056594,0.5,0.7,0.65,0.75,0.8,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.45
2020-11-25,0.1864522486,0.144673664,normal,1,0.5363303515,0.5363303515,0.5,hold,-0.000770861514,-0.001541723028,-0.01306194542,0.5,0.7,0.65,0.75,0.8,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.45
2020-11-27,0.1810953945,0.1477053348,normal,1,0.5521951581,0.5521951581,0.5,hold,0.001392613481,0.002785226963,-0.01168752218,0.5,0.7,0.65,0.75,0.8,0.4,0.55,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.55
2020-11-30,0.1764241876,0.1580082393,normal,1,0.5668157035,0.5668157035,0.5,hold,-0.002213650796,-0.004427301593,-0.01387530089,0.5,0.7,0.65,0.75,0.8,0.4,0.55,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.55
2020-12-01,0.1762022051,0.1653384856,normal,1,0.5675297875,0.5675297875,0.5,hold,0.005468828232,0.01093765646,-0.008482354292,0.5,0.7,0.65,0.75,0.8,0.4,0.55,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.55
2020-12-02,0.1710296682,0.1441001979,normal,1,0.5846938782,0.5846938782,0.5,hold,0.001051767172,0.002103534343,-0.007439508582,0.5,0.7,0.65,0.75,0.8,0.4,0.55,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.55
2020-12-03,0.1658228059,0.143882171,normal,1,0.6030533586,0.6030533586,0.5,hold,-0.0001363295056,-0.0002726590112,-0.007574823863,0.5,0.7,0.65,0.75,0.8,0.4,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.55
2020-12-04,0.1641970475,0.1329539865,normal,1,0.6090243492,0.6090243492,0.6,weekly,0.004258668369,0.008617767627,-0.003348414157,0.6,0.7,0.75,0.75,0.9,0.4,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.55
2020-12-07,0.1593957732,0.1303831925,normal,1,0.6273692082,0.6273692082,0.6,hold,-0.001232987619,-0.002054979366,-0.004577273223,0.6,0.7,0.75,0.75,0.9,0.4,0.6,0.5,0.5,0.6,0.5,0.5,0.6,0.6,0.55
2020-12-08,0.1549570288,0.1217503327,normal,1,0.6453402002,0.6453402002,0.6,hold,0.001755717606,0.00292619601,-0.002829592016,0.6,0.7,0.75,0.75,0.9,0.4,0.6,0.5,0.5,0.6,0.5,0.5,0.6,0.6,0.55
2020-12-09,0.1542667621,0.1290614947,normal,1,0.6482277753,0.6482277753,0.6,hold,-0.005381306124,-0.008968843541,-0.00819567124,0.6,0.7,0.75,0.75,0.9,0.4,0.6,0.5,0.5,0.6,0.5,0.5,0.6,0.6,0.55
2020-12-10,0.1495725832,0.1155268933,normal,1,0.6685717252,0.6685717252,0.6,hold,-0.000196229999,-0.0003270499984,-0.008390293003,0.6,0.7,0.75,1,0.9,0.4,0.65,0.5,0.5,0.6,0.5,0.5,0.6,0.6,0.55
2020-12-11,0.1450877619,0.1211480376,normal,1,0.6892380078,0.6892380078,0.6,hold,-0.0007036311407,-0.001172718568,-0.009088020472,0.6,0.85,0.85,1,0.9,0.5,0.65,0.75,0.75,0.6,0.5,0.5,0.6,0.6,0.7
2020-12-14,0.1417457581,0.1308146667,normal,1,0.7054884842,0.7054884842,0.6,hold,-0.002686236286,-0.004477060477,-0.01174984419,0.6,0.85,0.85,1,0.9,0.5,0.7,0.75,0.75,0.6,0.5,0.5,0.6,0.6,0.7
2020-12-15,0.1470134102,0.133374414,normal,1,0.6802100559,0.6802100559,0.6,hold,0.008111569612,0.01351928269,-0.003733584255,0.6,0.85,0.85,1,0.9,0.5,0.7,0.75,0.75,0.6,0.5,0.5,0.6,0.6,0.7
2020-12-16,0.1426651704,0.1189910111,normal,1,0.7009419306,0.7009419306,0.6,hold,0.0009416677304,0.001569446217,-0.002795432321,0.6,0.85,0.85,1,0.9,0.5,0.7,0.75,0.75,0.6,0.5,0.5,0.6,0.6,0.7
2020-12-17,0.1400083088,0.1194377174,normal,1,0.7142433252,0.7142433252,0.6,hold,0.003355192007,0.005591986679,0,0.6,0.85,0.85,1,0.9,0.5,0.7,0.75,0.75,0.6,0.5,0.5,0.6,0.6,0.7
2020-12-18,0.1366317387,0.1221779766,normal,1,0.7318943675,0.7318943675,0.75,weekly,-0.00247064468,-0.003993040611,-0.00247064468,0.75,0.85,0.85,1,0.9,0.5,0.7,0.75,0.75,0.6,0.5,0.5,0.75,0.75,0.7
2020-12-21,0.1331994726,0.2037978726,normal,1,0.7507537236,0.7507537236,0.75,hold,-0.002681424014,-0.003575232018,-0.005145443847,0.75,0.85,0.85,1,0.9,0.5,0.75,0.75,0.75,0.75,0.5,0.5,0.75,0.75,0.7
2020-12-22,0.1293082273,0.1586043373,normal,1,0.7733459972,0.7733459972,0.75,hold,-0.001264375295,-0.001685833727,-0.00640331337,0.75,0.85,0.85,1,0.9,0.5,0.75,0.75,0.75,0.75,0.5,0.5,0.75,0.75,0.7
2020-12-23,0.1254176388,0.1631432512,normal,1,0.797336012,0.797336012,0.75,hold,0.0006740986078,0.0008987981437,-0.005733531227,0.75,0.85,0.85,1,0.9,0.5,0.75,0.75,0.75,0.75,0.5,0.5,0.75,0.75,0.7
2020-12-24,0.12253069,0.1510950129,normal,1,0.8161220668,0.8161220668,0.75,hold,0.002917823334,0.003890431113,-0.002832437324,0.75,0.65,1,1,0.9,0.6,0.8,0.75,0.75,0.75,0.5,0.5,0.75,0.75,0.8
2020-12-28,0.1233668688,0.1688933944,normal,1,0.8105904042,0.8105904042,0.75,hold,0.006443298973,0.008591065297,0,0.75,0.65,1,1,0.9,0.6,0.8,0.75,0.75,0.75,0.5,0.5,0.75,0.75,0.8
2020-12-29,0.1198389382,0.1214359853,normal,1,0.8344533213,0.8344533213,0.75,hold,-0.001431010858,-0.001908014478,-0.001431010858,0.75,0.65,1,1,0.9,0.6,0.8,0.75,0.75,0.75,0.5,0.5,0.75,0.75,0.8
2020-12-30,0.1163203416,0.1135609182,normal,1,0.859694862,0.859694862,0.75,hold,0.001070034111,0.001426712148,-0.0003625079777,0.75,0.65,1,1,0.9,0.6,0.85,0.75,0.75,0.75,0.5,0.5,0.75,0.75,0.8
2020-12-31,0.1144855838,0.1188875657,normal,1,0.8734724205,0.8734724205,0.85,weekly,0.003760461584,0.005080869489,0,0.85,0.85,1,1,0.9,0.6,0.85,0.75,0.75,0.75,0.85,0.85,0.85,0.85,0.8
2021-01-04,0.1231321658,0.1633278018,normal,1,0.8121354752,0.8121354752,0.85,hold,-0.01157191838,-0.01361402163,-0.01157191838,0.85,0.85,1,1,0.9,0.6,0.85,0.75,0.75,0.85,0.85,0.85,0.85,0.85,0.8
2021-01-05,0.1223280078,0.1450263498,normal,1,0.8174742791,0.8174742791,0.85,hold,0.005854188636,0.006887280748,-0.005785473941,0.85,0.85,1,1,0.9,0.6,0.85,0.75,0.75,0.85,0.85,0.85,0.85,0.85,0.8
2021-01-06,0.1208451226,0.1683850332,normal,1,0.8275054704,0.8275054704,0.85,hold,0.005081904977,0.005978711737,-0.0007329701927,0.85,0.85,1,1,0.9,0.6,0.85,0.75,0.75,0.85,0.85,0.85,0.85,0.85,0.8
2021-01-07,0.1304456248,0.1623524837,normal,1,0.766602944,0.766602944,0.85,hold,0.01262884406,0.01485746361,0,0.85,0.85,1,1,0.9,0.6,0.75,0.75,0.75,0.85,0.85,0.85,0.85,0.85,0.8
2021-01-08,0.1283867258,0.1653701256,normal,1,0.7788967232,0.7788967232,0.85,hold,0.004842964164,0.005697604899,0,0.85,0.6,1,1,0.9,0.6,0.75,0.75,0.75,0.85,0.85,0.85,0.85,0.85,0.8
2021-01-11,0.1272234213,0.1603310246,normal,1,0.7860187924,0.7860187924,0.85,hold,-0.005729466889,-0.006740549281,-0.005729466889,0.85,0.6,1,1,0.9,0.6,0.75,0.75,0.75,0.85,0.85,0.85,0.85,0.85,0.8
2021-01-12,0.1233504155,0.1515093784,normal,1,0.8106985255,0.8106985255,0.85,hold,0.0001794833527,0.0002111568855,-0.00555101188,0.85,0.6,1,1,0.9,0.6,0.8,0.75,0.75,0.85,0.85,0.85,0.85,0.85,0.8
2021-01-13,0.1200489277,0.1381770556,normal,1,0.8329936961,0.8329936961,0.85,hold,0.002288841375,0.002692754559,-0.003274875891,0.85,0.6,1,1,0.9,0.6,0.8,0.75,0.75,0.85,0.85,0.85,0.85,0.85,0.8
2021-01-14,0.1171884127,0.1328269734,normal,1,0.8533266872,0.8533266872,0.85,hold,-0.002976704171,-0.003502004907,-0.006241831725,0.85,0.6,1,1,0.9,0.6,0.85,0.75,0.75,0.85,0.85,0.85,0.85,0.85,0.8
2021-01-15,0.1171286431,0.1408343713,normal,1,0.8537621318,0.8537621318,0.85,hold,-0.006198583443,-0.007292451109,-0.01240172465,0.85,0.7,1,1,0.9,0.6,0.85,0.75,0.75,0.85,0.85,0.85,0.85,0.85,0.8
2021-01-19,0.117562115,0.1372840336,normal,1,0.8506141627,0.8506141627,0.85,hold,0.006673980297,0.007851741526,-0.005810513221,0.85,0.7,1,1,0.9,0.6,0.85,0.75,0.75,0.85,0.85,0.85,0.85,0.85,0.8
2021-01-20,0.1258875684,0.1418936156,normal,1,0.7943596122,0.7943596122,0.85,hold,0.0117629454,0.01383875929,0,0.85,0.7,1,1,0.9,0.6,0.8,0.75,0.75,0.85,0.85,0.85,0.85,0.85,0.8
2021-01-21,0.1221039622,0.1253502912,normal,1,0.8189742426,0.8189742426,0.85,hold,0.0007750149761,0.0009117823248,0,0.85,0.7,1,1,0.9,0.6,0.8,0.75,0.75,0.85,0.85,0.85,0.85,0.85,0.8
2021-01-22,0.1191843405,0.1369745028,normal,1,0.8390364003,0.8390364003,0.85,hold,-0.003008536721,-0.003539454966,-0.003008536721,0.85,0.7,1,1,0.9,0.6,0.8,0.75,0.75,0.85,0.85,0.85,0.85,0.85,0.8
2021-01-25,0.1165627224,0.1408280831,normal,1,0.8579072105,0.8579072105,0.85,hold,0.003352301498,0.003943884115,0,0.85,0.7,1,1,0.9,0.6,0.85,0.75,0.75,0.85,0.85,0.85,0.85,0.85,0.8
2021-01-26,0.1131748624,0.1213676189,normal,1,0.8835884393,0.8835884393,0.85,hold,-0.001326715277,-0.001560841502,-0.001326715277,0.85,0.7,1,1,0.9,0.6,0.85,0.75,0.75,0.85,0.85,0.85,0.85,0.85,0.8
2021-01-27,0.1459376436,0.1551178849,normal,1,0.6852241653,0.6852241653,0.85,hold,-0.02077465751,-0.02444077354,-0.02207381073,0.85,0.7,1,1,0.9,0.6,0.7,0.75,0.75,0.85,0.85,0.85,0.85,0.85,0.8
2021-01-28,0.14535733,0.159183197,normal,1,0.6879598023,0.6879598023,0.85,hold,0.007310304768,0.008600358551,-0.01492487225,0.85,0.7,1,1,0.9,0.6,0.7,0.75,0.75,0.85,0.85,0.85,0.85,0.85,0.8
2021-01-29,0.1613826476,0.1696638831,normal,1,0.6196453056,0.6196453056,0.6,weekly,-0.01713937948,-0.02001941946,-0.03180844867,0.6,0.6,0.75,1,0.9,0.45,0.6,0.75,0.75,0.85,0.6,0.6,0.6,0.6,0.6
2021-02-01,0.169122035,0.178941008,normal,1,0.5912890062,0.5912890062,0.6,hold,0.009987192482,0.0166453208,-0.02213893329,0.6,0.6,0.75,1,0.9,0.45,0.6,0.75,0.75,0.6,0.6,0.6,0.6,0.6,0.6
2021-02-02,0.172821024,0.1876526307,normal,1,0.5786333033,0.5786333033,0.6,hold,0.008484131899,0.01414021983,-0.01384263102,0.6,0.6,0.75,0.75,0.9,0.45,0.6,0.75,0.75,0.6,0.6,0.6,0.6,0.6,0.6
2021-02-03,0.167584075,0.1632692087,normal,1,0.5967154098,0.5967154098,0.6,hold,0.0004718149376,0.0007863582294,-0.01337734724,0.6,0.6,0.75,0.75,0.9,0.45,0.6,0.75,0.75,0.6,0.6,0.6,0.6,0.6,0.6
2021-02-04,0.1683167512,0.1577517304,normal,1,0.5941179313,0.5941179313,0.6,hold,0.006819337874,0.01136556312,-0.006649234019,0.6,0.6,0.75,0.75,0.9,0.45,0.6,0.75,0.75,0.6,0.6,0.6,0.6,0.6,0.6
2021-02-05,0.1639024815,0.1526304896,normal,1,0.6101188895,0.6101188895,0.6,hold,0.002361623359,0.003936038931,-0.004303313647,0.6,0.6,0.75,0.75,0.9,0.45,0.6,0.75,0.75,0.6,0.6,0.6,0.6,0.6,0.6
2021-02-08,0.1613539562,0.1365335522,normal,1,0.6197554887,0.6197554887,0.6,hold,0.004333080492,0.007221800821,0,0.6,0.6,0.75,0.75,0.9,0.45,0.6,0.75,0.75,0.6,0.6,0.6,0.6,0.6,0.6
2021-02-09,0.1564599003,0.1139969039,normal,1,0.6391414018,0.6391414018,0.6,hold,-0.0003994844768,-0.0006658074613,-0.0003994844768,0.6,0.6,0.75,0.75,0.9,0.45,0.6,0.75,0.75,0.6,0.6,0.6,0.6,0.6,0.6
2021-02-10,0.1517029607,0.1324428756,normal,1,0.6591829158,0.6591829158,0.6,hold,-0.0002613459285,-0.0004355765474,-0.0006607260016,0.6,0.6,0.75,0.75,0.9,0.45,0.65,0.75,0.75,0.6,0.6,0.6,0.6,0.6,0.6
2021-02-11,0.1472152771,0.1282221698,normal,1,0.6792773277,0.6792773277,0.6,hold,0.0009690497136,0.001615082856,0,0.6,0.6,0.75,1,0.9,0.45,0.65,0.75,0.75,0.6,0.6,0.6,0.6,0.6,0.6
2021-02-12,0.1440108893,0.1174750604,normal,1,0.6943919343,0.6943919343,0.6,hold,0.002963881987,0.004939803312,0,0.6,0.85,0.85,1,0.9,0.45,0.65,0.75,0.75,0.6,0.6,0.6,0.6,0.6,0.6
2021-02-16,0.1396643752,0.1205559813,normal,1,0.7160022008,0.7160022008,0.6,hold,-0.0005196105425,-0.0008660175709,-0.0005196105425,0.6,0.85,0.85,1,0.9,0.45,0.7,0.75,0.75,0.6,0.6,0.6,0.6,0.6,0.6
2021-02-17,0.1354125748,0.1286778634,normal,1,0.7384838532,0.7384838532,0.6,hold,0.0001376814498,0.000229469083,-0.0003820006335,0.6,0.85,0.85,1,0.9,0.45,0.7,0.75,0.75,0.6,0.6,0.6,0.6,0.6,0.6
2021-02-18,0.1323307348,0.1347809692,normal,1,0.7556823452,0.7556823452,0.6,hold,-0.002553623327,-0.004256038879,-0.002934648475,0.6,0.85,0.85,1,0.9,0.45,0.75,0.75,0.75,0.6,0.6,0.6,0.6,0.6,0.6
2021-02-19,0.1284833617,0.1226774786,normal,1,0.7783108931,0.7783108931,0.8,weekly,-0.001159463433,-0.001765948984,-0.004090709291,0.8,0.85,0.95,1,0.9,0.6,0.75,0.75,0.75,0.6,0.6,0.6,0.8,0.8,0.8
2021-02-22,0.1281363906,0.1373215405,normal,1,0.7804184241,0.7804184241,0.8,hold,-0.006153279314,-0.007691599143,-0.01021881733,0.8,0.85,0.95,1,0.9,0.6,0.75,0.75,0.75,0.8,0.6,0.6,0.8,0.8,0.8
2021-02-23,0.1243224343,0.1660862381,normal,1,0.8043600541,0.8043600541,0.8,hold,0.0009714704503,0.001214338063,-0.009257274157,0.8,0.85,0.95,1,0.9,0.6,0.8,0.75,0.75,0.8,0.6,0.6,0.8,0.8,0.8
2021-02-24,0.1278460465,0.1581979904,normal,1,0.7821907891,0.7821907891,0.8,hold,0.008815417834,0.01101927229,-0.0005234630627,0.8,0.85,0.95,1,0.9,0.6,0.8,0.75,0.75,0.8,0.6,0.6,0.8,0.8,0.8
2021-02-25,0.156073777,0.1761425657,normal,1,0.6407226243,0.6407226243,0.8,hold,-0.0192766332,-0.0240957915,-0.01979000566,0.8,0.85,0.95,1,0.9,0.6,0.65,0.75,0.75,0.8,0.6,0.6,0.8,0.8,0.8
2021-02-26,0.1526465635,0.178591099,normal,1,0.6551080987,0.6551080987,0.65,weekly,-0.004196707133,-0.005152520355,-0.02390365993,0.65,0.55,0.8,1,0.9,0.5,0.65,0.75,0.75,0.8,0.6,0.6,0.65,0.65,0.65
2021-03-01,0.1748615369,0.2060709186,normal,1,0.5718810538,0.5718810538,0.65,hold,0.01575612797,0.02424019688,-0.008524161088,0.65,0.55,0.8,0.75,0.9,0.5,0.55,0.5,0.5,0.65,0.6,0.6,0.65,0.65,0.65
2021-03-02,0.1722494827,0.1661265083,normal,1,0.5805532675,0.5805532675,0.65,hold,-0.005072159117,-0.007803321718,-0.0135530843,0.65,0.55,0.8,0.75,0.9,0.5,0.55,0.5,0.5,0.65,0.6,0.6,0.65,0.65,0.65
2021-03-03,0.1748657626,0.1709883218,normal,1,0.5718672341,0.5718672341,0.65,hold,-0.008609691554,-0.01324567931,-0.02204608798,0.65,0.55,0.8,0.75,0.9,0.5,0.55,0.5,0.5,0.65,0.6,0.6,0.65,0.65,0.65
2021-03-04,0.1763171035,0.2021708479,caution,0.5,0.5671599523,0.2835799761,0.3,escalation,-0.008217170206,-0.01237473513,-0.03008210173,0.3,0.25,0.35,0.75,0.45,0.2,0.3,0.5,0.5,0.65,0.45,0.3,0.65,0.3,0.65
2021-03-05,0.1850594504,0.2189844116,caution,0.5,0.5403668917,0.2701834459,0.3,hold,0.005518970805,0.01839656935,-0.02472915317,0.3,0.25,0.35,0.75,0.45,0.2,0.3,0.5,0.5,0.3,0.45,0.3,0.25,0.3,0.55
2021-03-08,0.1804684686,0.1911447356,caution,0.5,0.5541134182,0.2770567091,0.3,hold,-0.001493663733,-0.00497887911,-0.02618587986,0.3,0.25,0.35,0.75,0.45,0.2,0.3,0.5,0.5,0.3,0.45,0.3,0.25,0.3,0.55
2021-03-09,0.1834488667,0.2013333871,caution,0.5,0.5451110263,0.2725555131,0.3,hold,0.004283264893,0.01427754964,-0.02201477603,0.3,0.25,0.35,0.75,0.45,0.2,0.3,0.5,0.5,0.3,0.45,0.3,0.25,0.3,0.55
2021-03-10,0.1794895537,0.1918023222,caution,0.5,0.5571354874,0.2785677437,0.3,hold,0.001867402752,0.00622467584,-0.02018848373,0.3,0.25,0.35,0.75,0.45,0.2,0.3,0.5,0.5,0.3,0.45,0.3,0.25,0.3,0.55
2021-03-11,0.1783878368,0.1853868658,normal,1,0.5605763364,0.5605763364,0.3,hold,0.003041698859,0.0101389962,-0.01720819216,0.3,0.25,0.35,0.75,0.45,0.2,0.55,0.5,0.5,0.3,0.55,0.55,0.25,0.3,0.55
2021-03-12,0.1730326137,0.1552487272,normal,1,0.5779257325,0.5779257325,0.6,weekly,0.0002540492688,0.001347032951,-0.01695851462,0.6,0.65,0.7,0.75,0.85,0.45,0.55,0.5,0.5,0.3,0.55,0.55,0.6,0.6,0.55
2021-03-15,0.169346906,0.1575125526,normal,1,0.59050385,0.59050385,0.6,hold,0.003578026087,0.005963376812,-0.01344116654,0.6,0.65,0.7,0.75,0.85,0.45,0.55,0.5,0.5,0.6,0.55,0.55,0.6,0.6,0.55
2021-03-16,0.1642612643,0.1386639113,normal,1,0.6087862554,0.6087862554,0.6,hold,-0.0007568804027,-0.001261467338,-0.01418787359,0.6,0.65,0.7,0.75,0.85,0.45,0.6,0.5,0.5,0.6,0.55,0.55,0.6,0.6,0.55
2021-03-17,0.1598064165,0.1474857953,normal,1,0.6257571017,0.6257571017,0.6,hold,0.002046083987,0.003410139979,-0.01217081918,0.6,0.65,0.7,0.75,0.85,0.45,0.6,0.5,0.5,0.6,0.55,0.55,0.6,0.6,0.55
2021-03-18,0.1650871446,0.1591879354,normal,1,0.6057406848,0.6057406848,0.6,hold,-0.008729753194,-0.01454958866,-0.02079432412,0.6,0.65,0.7,0.75,0.85,0.45,0.6,0.5,0.5,0.6,0.55,0.55,0.6,0.6,0.55
2021-03-19,0.1602199297,0.1541712419,normal,1,0.624142079,0.624142079,0.6,hold,-0.001110453273,-0.001850755455,-0.02188168627,0.6,0.65,0.7,0.75,0.85,0.45,0.6,0.5,0.5,0.6,0.55,0.55,0.6,0.6,0.55
2021-03-22,0.1583877242,0.1481058167,normal,1,0.6313620611,0.6313620611,0.6,hold,0.004791146601,0.007985244335,-0.01719537804,0.6,0.65,0.7,0.75,0.85,0.45,0.6,0.5,0.5,0.6,0.55,0.55,0.6,0.6,0.55
2021-03-23,0.1566063899,0.1552585302,normal,1,0.6385435489,0.6385435489,0.6,hold,-0.004722450511,-0.007870750852,-0.02183662423,0.6,0.65,0.7,0.75,0.85,0.45,0.6,0.5,0.5,0.6,0.55,0.55,0.6,0.6,0.55
2021-03-24,0.1531233108,0.1572778989,normal,1,0.6530684289,0.6530684289,0.6,hold,-0.003050078383,-0.005083463971,-0.0248200992,0.6,0.65,0.7,0.75,0.85,0.45,0.65,0.5,0.5,0.6,0.55,0.55,0.6,0.6,0.55
2021-03-25,0.1500524773,0.1602875378,normal,1,0.6664335158,0.6664335158,0.6,hold,0.003375261508,0.005625435847,-0.02152861201,0.6,0.65,0.7,1,0.85,0.45,0.65,0.5,0.5,0.6,0.55,0.55,0.6,0.6,0.55
2021-03-26,0.1582057835,0.1541893875,normal,1,0.6320881435,0.6320881435,0.6,hold,0.009669078823,0.01611513137,-0.01206769504,0.6,0.65,0.7,1,0.85,0.45,0.65,0.5,0.5,0.6,0.55,0.55,0.6,0.6,0.55
2021-03-29,0.1533987803,0.1531177457,normal,1,0.6518956656,0.6518956656,0.6,hold,-0.0003030836369,-0.0005051393948,-0.01236712115,0.6,0.65,0.7,1,0.85,0.45,0.65,0.5,0.5,0.6,0.55,0.55,0.6,0.6,0.55
2021-03-30,0.1490838742,0.1437933712,normal,1,0.6707633574,0.6707633574,0.6,hold,-0.001591674315,-0.002652790526,-0.01393911104,0.6,0.65,0.7,1,0.85,0.45,0.65,0.5,0.5,0.6,0.55,0.55,0.6,0.6,0.55
2021-03-31,0.1453954361,0.1340130501,normal,1,0.6877794978,0.6877794978,0.6,hold,0.002431903206,0.00405317201,-0.0115411064,0.6,0.65,0.7,1,0.85,0.45,0.65,0.75,0.75,0.6,0.7,0.7,0.6,0.6,0.55
2021-04-01,0.1470232568,0.129906429,normal,1,0.6801645004,0.6801645004,0.6,hold,0.006479362362,0.01079893727,-0.00513652305,0.6,0.75,0.85,1,1,0.45,0.65,0.75,0.75,0.6,0.7,0.7,0.6,0.6,0.7
2021-04-05,0.1529366508,0.1356691628,normal,1,0.6538655022,0.6538655022,0.6,hold,0.008611811376,0.01435301896,0,0.6,0.75,0.85,1,1,0.45,0.65,0.75,0.75,0.6,0.7,0.7,0.6,0.6,0.7
2021-04-06,0.1482953674,0.113727422,normal,1,0.6743298983,0.6743298983,0.6,hold,-0.0003542548461,-0.0005904247435,-0.0003542548461,0.6,0.75,0.85,1,1,0.45,0.65,0.75,0.75,0.6,0.7,0.7,0.6,0.6,0.7
2021-04-07,0.1438480445,0.100990024,normal,1,0.6951780284,0.6951780284,0.6,hold,0.0006945076876,0.001157512813,0,0.6,0.75,0.85,1,1,0.45,0.65,0.75,0.75,0.6,0.7,0.7,0.6,0.6,0.7
2021-04-08,0.1406761228,0.1061033704,normal,1,0.710852688,0.710852688,0.6,hold,0.002847961467,0.004746602445,0,0.6,0.75,0.85,1,1,0.45,0.7,0.75,0.75,0.6,0.7,0.7,0.6,0.6,0.7
2021-04-09,0.1392686412,0.09889833913,normal,1,0.7180367321,0.7180367321,0.7,weekly,0.004311794591,0.007270021152,0,0.7,1,0.85,1,1,0.45,0.7,0.75,0.75,0.6,0.7,0.7,0.7,0.7,0.7
2021-04-12,0.1350333979,0.08649625507,normal,1,0.7405575328,0.7405575328,0.7,hold,0.0002552315347,0.0003646164781,0,0.7,1,0.85,1,1,0.45,0.7,0.75,0.75,0.7,0.7,0.7,0.7,0.7,0.7
2021-04-13,0.1314244934,0.08724793975,normal,1,0.7608931747,0.7608931747,0.7,hold,0.002074635246,0.002963764638,0,0.7,1,0.85,1,1,0.45,0.75,0.75,0.75,0.7,0.7,0.7,0.7,0.7,0.7
2021-04-14,0.128113281,0.09405048145,normal,1,0.780559199,0.780559199,0.7,hold,-0.002390650036,-0.003415214338,-0.002390650036,0.7,1,0.85,1,1,0.45,0.75,0.75,0.75,0.7,0.7,0.7,0.7,0.7,0.7
