date,state_fang,state_macd,state_fg,state_vix,state_ma,state_eod,state_lead,state_btc,score_d,score_w,score_m,trend_d,trend_w,trend_m,overall_d,overall_w,overall_m,tone,verdict_ko,n_watch_avail,fg_avail,eod_avail,n_leaders,spy_close,vix_close
2024-10-11,GREEN,GREEN,GREEN,AMBER,GREEN,AMBER,GREEN,GREEN,0.788235,0.822222,-0.100000,1,0,-1,GREEN,GREEN,G2R,buy,반등이 확인됨,27,True,True,14,567.913330,20.459999
2024-10-14,GREEN,GREEN,GREEN,AMBER,GREEN,AMBER,GREEN,GREEN,0.788235,0.822222,0.322222,1,1,0,GREEN,GREEN,AMBER,buy,반등이 확인됨,27,True,True,16,572.557922,19.700001
2024-10-15,AMBER,GREEN,GREEN,AMBER,GREEN,AMBER,GREEN,GREEN,0.647059,0.733333,0.233333,0,0,1,GREEN,GREEN,R2G,buy,큰 흐름이 좋아지는 중,27,True,True,14,568.109253,20.639999
2024-10-16,AMBER,GREEN,GREEN,AMBER,GREEN,AMBER,GREEN,GREEN,0.647059,0.822222,0.322222,-1,1,1,G2R,GREEN,R2G,caution,신호가 엇갈림,27,True,True,13,570.578491,19.580000
2024-10-17,AMBER,GREEN,GREEN,AMBER,GREEN,AMBER,GREEN,GREEN,0.647059,0.822222,0.322222,-1,1,1,G2R,GREEN,R2G,caution,신호가 엇갈림,27,True,True,11,570.627441,19.110001
2024-10-18,GREEN,GREEN,GREEN,AMBER,GREEN,AMBER,GREEN,GREEN,0.788235,0.822222,0.322222,1,0,-1,GREEN,GREEN,G2R,buy,반등이 확인됨,27,True,True,12,572.822449,18.030001
2024-10-21,GREEN,GREEN,GREEN,AMBER,GREEN,AMBER,GREEN,GREEN,0.788235,0.822222,0.322222,1,0,-1,GREEN,GREEN,G2R,buy,반등이 확인됨,27,True,True,11,571.881775,18.370001
2024-10-22,GREEN,GREEN,GREEN,AMBER,GREEN,AMBER,GREEN,GREEN,0.788235,0.822222,0.322222,1,1,-1,GREEN,GREEN,G2R,buy,반등이 확인됨,27,True,True,10,571.577942,18.200001
2024-10-23,GREEN,RED,GREEN,AMBER,GREEN,AMBER,GREEN,AMBER,0.317647,0.822222,0.322222,-1,0,-1,G2R,GREEN,G2R,neutral,방향이 뚜렷하지 않음,27,True,True,9,566.355164,19.240000
2024-10-24,GREEN,RED,GREEN,AMBER,GREEN,AMBER,GREEN,GREEN,0.435294,0.822222,0.322222,-1,0,-1,G2R,GREEN,G2R,neutral,방향이 뚜렷하지 않음,27,True,True,10,567.580139,19.080000
2024-10-25,GREEN,RED,GREEN,AMBER,GREEN,AMBER,GREEN,AMBER,0.317647,0.822222,0.322222,-1,0,-1,G2R,GREEN,G2R,neutral,방향이 뚜렷하지 않음,27,True,True,8,567.384216,20.330000
2024-10-28,GREEN,RED,GREEN,AMBER,GREEN,AMBER,GREEN,GREEN,0.435294,0.322222,0.322222,1,-1,-1,R2G,G2R,G2R,caution,바닥 신호가 살짝 보임,27,True,True,9,569.138123,19.799999
2024-10-29,GREEN,RED,GREEN,AMBER,GREEN,AMBER,GREEN,GREEN,0.435294,0.322222,0.322222,0,-1,-1,AMBER,G2R,G2R,neutral,방향이 뚜렷하지 않음,27,True,True,10,570.059204,19.340000
2024-10-30,GREEN,RED,GREEN,AMBER,GREEN,AMBER,GREEN,GREEN,0.435294,0.322222,0.322222,1,-1,1,R2G,G2R,R2G,caution,신호가 엇갈림,27,True,True,8,568.334595,20.350000
2024-10-31,AMBER,RED,AMBER,G2R,GREEN,AMBER,GREEN,GREEN,0.129412,0.155556,0.733333,-1,-1,1,G2R,G2R,GREEN,reduce,조정이 올 수 있음,27,True,True,10,557.193481,23.160000
2024-11-01,AMBER,RED,AMBER,AMBER,GREEN,AMBER,GREEN,GREEN,0.176471,0.322222,0.233333,-1,-1,-1,G2R,G2R,G2R,reduce,시장 전체가 내리막,27,True,True,9,559.545166,21.879999
2024-11-04,AMBER,RED,AMBER,AMBER,GREEN,AMBER,GREEN,AMBER,0.058824,0.155556,0.233333,-1,-1,-1,G2R,G2R,G2R,reduce,시장 전체가 내리막,27,True,True,10,558.339966,21.980000
2024-11-05,AMBER,RED,AMBER,AMBER,GREEN,AMBER,GREEN,G2R,0.000000,0.155556,0.233333,-1,-1,-1,G2R,G2R,G2R,reduce,시장 전체가 내리막,27,True,True,9,565.091248,20.490000
2024-11-06,GREEN,RED,AMBER,GREEN,GREEN,AMBER,GREEN,GREEN,0.411765,1.000000,0.500000,1,1,1,R2G,GREEN,GREEN,buy,상승장 속 잠깐 쉬어가는 구간,27,True,True,13,579.142578,16.270000
2024-11-07,GREEN,GREEN,GREEN,GREEN,GREEN,AMBER,GREEN,GREEN,0.882353,1.000000,1.000000,1,1,1,GREEN,GREEN,GREEN,hold,꾸준한 상승 흐름,27,True,True,14,583.620544,15.200000
2024-11-08,GREEN,GREEN,GREEN,GREEN,GREEN,AMBER,GREEN,GREEN,0.882353,1.000000,1.000000,1,1,1,GREEN,GREEN,GREEN,hold,꾸준한 상승 흐름,27,True,True,12,586.148621,14.940000
2024-11-11,GREEN,GREEN,GREEN,GREEN,GREEN,AMBER,GREEN,GREEN,0.882353,1.000000,1.000000,1,1,1,GREEN,GREEN,GREEN,hold,꾸준한 상승 흐름,27,True,True,12,586.707092,14.970000
2024-11-12,GREEN,GREEN,GREEN,GREEN,GREEN,AMBER,GREEN,GREEN,0.882353,1.000000,1.000000,0,1,1,GREEN,GREEN,GREEN,hold,꾸준한 상승 흐름,27,True,True,12,584.884644,14.710000
2024-11-13,GREEN,GREEN,GREEN,GREEN,GREEN,AMBER,GREEN,GREEN,0.882353,1.000000,1.000000,0,0,1,GREEN,GREEN,GREEN,hold,꾸준한 상승 흐름,27,True,True,11,585.168762,14.020000
2024-11-14,GREEN,GREEN,GREEN,GREEN,GREEN,AMBER,GREEN,GREEN,0.882353,1.000000,1.000000,0,0,1,GREEN,GREEN,GREEN,hold,꾸준한 상승 흐름,27,True,True,10,581.406189,14.310000
2024-11-15,AMBER,G2R,AMBER,GREEN,GREEN,AMBER,GREEN,GREEN,0.358824,1.000000,0.500000,-1,0,-1,G2R,GREEN,G2R,neutral,방향이 뚜렷하지 않음,27,True,True,11,573.959106,16.139999
2024-11-18,AMBER,RED,AMBER,GREEN,GREEN,AMBER,GREEN,GREEN,0.270588,0.500000,0.500000,-1,-1,-1,G2R,G2R,G2R,reduce,시장 전체가 내리막,27,True,True,11,576.310852,15.580000
2024-11-19,GREEN,RED,AMBER,GREEN,GREEN,AMBER,GREEN,GREEN,0.411765,0.500000,0.500000,-1,-1,-1,G2R,G2R,G2R,reduce,시장 전체가 내리막,27,True,True,10,578.417419,16.350000
2024-11-20,GREEN,RED,AMBER,AMBER,GREEN,AMBER,GREEN,GREEN,0.317647,0.322222,0.322222,0,-1,-1,AMBER,G2R,G2R,neutral,방향이 뚜렷하지 않음,27,True,True,13,578.613525,17.160000
2024-11-21,AMBER,RED,GREEN,GREEN,GREEN,AMBER,GREEN,GREEN,0.388235,1.000000,1.000000,0,0,1,AMBER,GREEN,GREEN,hold,꾸준한 상승 흐름,27,True,True,12,581.719543,16.870001
2024-11-22,AMBER,RED,GREEN,GREEN,GREEN,AMBER,GREEN,GREEN,0.388235,1.000000,1.000000,-1,0,1,G2R,GREEN,GREEN,caution,단기 과열 뒤 주춤,27,True,True,11,583.522644,15.240000
2024-11-25,G2R,GREEN,GREEN,GREEN,GREEN,AMBER,GREEN,GREEN,0.670588,0.733333,1.000000,1,1,1,GREEN,GREEN,GREEN,hold,꾸준한 상승 흐름,27,True,True,11,585.502014,14.600000
2024-11-26,G2R,GREEN,GREEN,GREEN,GREEN,AMBER,GREEN,AMBER,0.552941,1.000000,1.000000,1,1,1,GREEN,GREEN,GREEN,hold,꾸준한 상승 흐름,27,True,True,10,588.559143,14.100000
2024-11-27,G2R,GREEN,GREEN,GREEN,GREEN,AMBER,GREEN,GREEN,0.670588,0.733333,1.000000,1,1,1,GREEN,GREEN,GREEN,hold,꾸준한 상승 흐름,27,True,True,10,586.775757,14.100000
2024-11-29,G2R,GREEN,GREEN,GREEN,GREEN,AMBER,GREEN,AMBER,0.626667,1.000000,1.000000,-1,0,1,G2R,GREEN,GREEN,caution,단기 과열 뒤 주춤,27,True,False,8,590.420898,13.510000
2024-12-02,GREEN,GREEN,GREEN,GREEN,GREEN,AMBER,GREEN,GREEN,0.882353,0.733333,1.000000,1,-1,1,GREEN,G2R,GREEN,reduce,조정이 올 수 있음,27,True,True,8,591.479187,13.340000
2024-12-03,GREEN,GREEN,GREEN,GREEN,GREEN,AMBER,GREEN,GREEN,0.882353,1.000000,1.000000,1,1,1,GREEN,GREEN,GREEN,hold,꾸준한 상승 흐름,27,True,True,11,591.753540,13.300000
2024-12-04,GREEN,GREEN,GREEN,GREEN,GREEN,AMBER,GREEN,GREEN,0.882353,1.000000,1.000000,1,0,1,GREEN,GREEN,GREEN,hold,꾸준한 상승 흐름,27,True,True,10,595.427979,13.450000
2024-12-05,GREEN,GREEN,GREEN,GREEN,GREEN,AMBER,GREEN,GREEN,0.882353,1.000000,1.000000,0,1,1,GREEN,GREEN,GREEN,hold,꾸준한 상승 흐름,27,True,True,10,594.448120,13.540000
2024-12-06,GREEN,GREEN,AMBER,GREEN,GREEN,AMBER,GREEN,GREEN,0.764706,1.000000,1.000000,0,0,1,GREEN,GREEN,GREEN,hold,꾸준한 상승 흐름,27,True,True,11,595.575073,12.770000
2024-12-09,GREEN,G2R,AMBER,GREEN,GREEN,AMBER,GREEN,GREEN,0.500000,1.000000,1.000000,-1,1,0,G2R,GREEN,GREEN,caution,단기 과열 뒤 주춤,27,True,True,9,592.507996,14.190000
2024-12-10,GREEN,RED,AMBER,GREEN,GREEN,AMBER,GREEN,GREEN,0.411765,1.000000,1.000000,-1,0,0,G2R,GREEN,GREEN,caution,단기 과열 뒤 주춤,27,True,True,9,590.665833,14.180000
2024-12-11,GREEN,RED,AMBER,GREEN,GREEN,AMBER,GREEN,GREEN,0.411765,1.000000,1.000000,-1,0,0,G2R,GREEN,GREEN,caution,단기 과열 뒤 주춤,27,True,True,10,595.232056,13.580000
2024-12-12,GREEN,RED,AMBER,GREEN,GREEN,AMBER,GREEN,GREEN,0.411765,1.000000,1.000000,-1,0,0,G2R,GREEN,GREEN,caution,단기 과열 뒤 주춤,27,True,True,10,592.165100,13.920000
2024-12-13,GREEN,RED,AMBER,GREEN,GREEN,AMBER,GREEN,GREEN,0.411765,1.000000,1.000000,0,0,0,AMBER,GREEN,GREEN,hold,꾸준한 상승 흐름,27,True,True,10,592.047485,13.810000
2024-12-16,GREEN,RED,GREEN,GREEN,GREEN,AMBER,GREEN,GREEN,0.529412,0.500000,1.000000,0,-1,0,GREEN,G2R,GREEN,reduce,조정이 올 수 있음,27,True,True,14,594.575500,14.690000
2024-12-17,GREEN,RED,AMBER,GREEN,GREEN,AMBER,GREEN,GREEN,0.411765,0.500000,1.000000,0,-1,1,AMBER,G2R,GREEN,reduce,조정이 올 수 있음,27,True,True,13,592.125854,15.870000
2024-12-18,AMBER,RED,AMBER,G2R,GREEN,AMBER,GREEN,AMBER,0.011765,0.066667,0.733333,-1,-1,1,G2R,G2R,GREEN,reduce,조정이 올 수 있음,27,True,True,10,574.478394,27.620001
2024-12-19,GREEN,RED,RED,G2R,GREEN,AMBER,GREEN,AMBER,0.035294,-0.155556,0.733333,-1,-1,1,G2R,G2R,GREEN,reduce,조정이 올 수 있음,27,True,True,8,574.302002,24.090000
2024-12-20,GREEN,RED,AMBER,G2R,GREEN,AMBER,GREEN,G2R,0.094118,0.100000,0.822222,-1,-1,1,G2R,G2R,GREEN,reduce,조정이 올 수 있음,27,True,True,8,581.199951,18.360001
2024-12-23,GREEN,RED,AMBER,GREEN,GREEN,AMBER,GREEN,G2R,0.235294,0.111111,1.000000,1,-1,0,R2G,G2R,GREEN,reduce,조정이 올 수 있음,27,True,True,10,584.680298,16.780001
2024-12-24,GREEN,R2G,AMBER,GREEN,GREEN,AMBER,GREEN,G2R,0.566667,0.333333,1.000000,1,-1,0,GREEN,G2R,GREEN,reduce,조정이 올 수 있음,27,True,False,12,591.179077,14.270000
2024-12-26,GREEN,R2G,AMBER,GREEN,GREEN,AMBER,GREEN,AMBER,0.558824,0.111111,1.000000,1,0,0,GREEN,AMBER,GREEN,hold,꾸준한 상승 흐름,27,True,True,12,591.218445,14.730000
2024-12-27,AMBER,RED,AMBER,GREEN,GREEN,AMBER,GREEN,G2R,0.094118,0.000000,1.000000,-1,1,0,G2R,R2G,GREEN,neutral,방향이 뚜렷하지 않음,27,True,True,12,584.994934,15.950000
2024-12-30,GREEN,RED,AMBER,AMBER,GREEN,AMBER,GREEN,AMBER,0.200000,-0.266667,0.822222,-1,-1,-1,G2R,G2R,G2R,reduce,시장 전체가 내리막,27,True,True,10,578.319214,17.400000
2024-12-31,AMBER,RED,AMBER,AMBER,GREEN,AMBER,GREEN,G2R,0.000000,-0.266667,0.822222,-1,-1,-1,G2R,G2R,G2R,reduce,시장 전체가 내리막,27,True,True,7,576.215332,17.350000
2025-01-02,G2R,RED,RED,AMBER,GREEN,AMBER,GREEN,GREEN,-0.011765,-0.266667,0.322222,0,-1,-1,AMBER,G2R,G2R,neutral,방향이 뚜렷하지 않음,27,True,True,7,574.799500,17.930000
2025-01-03,AMBER,RED,AMBER,GREEN,GREEN,AMBER,GREEN,GREEN,0.270588,0.111111,0.500000,0,0,-1,AMBER,AMBER,G2R,neutral,방향이 뚜렷하지 않음,27,True,True,5,581.986450,16.129999
2025-01-06,GREEN,RED,AMBER,GREEN,GREEN,AMBER,GREEN,GREEN,0.411765,0.333333,0.500000,1,1,-1,R2G,R2G,G2R,buy,바닥을 다지는 중,27,True,True,10,585.338989,16.040001
2025-01-07,GREEN,RED,AMBER,AMBER,GREEN,AMBER,GREEN,GREEN,0.317647,-0.266667,0.322222,1,0,-1,R2G,AMBER,G2R,neutral,방향이 뚜렷하지 않음,27,True,True,5,578.722290,17.820000
2025-01-08,GREEN,RED,AMBER,AMBER,GREEN,AMBER,GREEN,GREEN,0.317647,-0.177778,0.322222,0,1,-1,AMBER,R2G,G2R,neutral,방향이 뚜렷하지 않음,27,True,True,7,579.567871,17.700001
2025-01-10,GREEN,RED,AMBER,AMBER,GREEN,AMBER,GREEN,G2R,0.141176,-0.266667,0.322222,-1,0,-1,G2R,AMBER,G2R,neutral,방향이 뚜렷하지 않음,27,True,True,6,570.719299,19.540001
2025-01-13,AMBER,RED,RED,AMBER,GREEN,AMBER,AMBER,G2R,-0.211765,-0.444444,0.322222,-1,-1,-1,G2R,G2R,G2R,reduce,시장 전체가 내리막,27,True,True,4,571.604248,19.190001
2025-01-14,G2R,RED,RED,AMBER,GREEN,AMBER,AMBER,AMBER,-0.223529,-0.333333,0.322222,-1,-1,-1,G2R,G2R,G2R,reduce,시장 전체가 내리막,27,True,True,4,572.390747,18.709999
2025-01-15,AMBER,RED,AMBER,GREEN,GREEN,AMBER,GREEN,GREEN,0.270588,0.066667,0.500000,1,1,-1,R2G,R2G,G2R,buy,바닥을 다지는 중,27,True,True,5,582.802490,16.120001
2025-01-16,G2R,R2G,AMBER,GREEN,GREEN,AMBER,GREEN,GREEN,0.464706,0.066667,0.500000,1,1,-1,GREEN,R2G,G2R,buy,바닥을 다지는 중,27,True,True,5,581.681702,16.600000
2025-01-17,AMBER,GREEN,AMBER,GREEN,GREEN,AMBER,GREEN,GREEN,0.623529,0.066667,0.500000,1,1,-1,GREEN,R2G,G2R,buy,바닥을 다지는 중,27,True,True,9,587.521729,15.970000
2025-01-21,AMBER,GREEN,AMBER,GREEN,GREEN,AMBER,GREEN,GREEN,0.623529,0.566667,0.500000,1,1,-1,GREEN,GREEN,G2R,buy,반등이 확인됨,27,True,True,12,592.899597,15.060000
2025-01-22,GREEN,GREEN,AMBER,GREEN,GREEN,AMBER,GREEN,GREEN,0.764706,0.833333,0.500000,1,1,-1,GREEN,GREEN,G2R,buy,반등이 확인됨,27,True,True,14,596.232605,15.100000
2025-01-23,GREEN,GREEN,AMBER,GREEN,GREEN,AMBER,GREEN,GREEN,0.764706,0.833333,0.500000,1,1,-1,GREEN,GREEN,G2R,buy,반등이 확인됨,27,True,True,15,599.486816,15.020000
2025-01-24,GREEN,GREEN,AMBER,GREEN,GREEN,AMBER,GREEN,GREEN,0.764706,0.833333,0.500000,1,1,-1,GREEN,GREEN,G2R,buy,반등이 확인됨,27,True,True,11,597.736816,14.850000
2025-01-27,G2R,GREEN,AMBER,AMBER,GREEN,GREEN,GREEN,GREEN,0.576471,-0.244444,0.322222,-1,-1,-1,G2R,G2R,G2R,reduce,시장 전체가 내리막,27,True,True,8,589.281616,17.900000
2025-01-28,GREEN,GREEN,AMBER,GREEN,GREEN,AMBER,GREEN,G2R,0.588235,0.566667,0.500000,-1,0,-1,G2R,GREEN,G2R,neutral,방향이 뚜렷하지 않음,27,True,True,9,594.344849,16.410000
2025-01-29,G2R,G2R,AMBER,GREEN,GREEN,AMBER,GREEN,GREEN,0.288235,0.433333,0.500000,-1,-1,-1,G2R,G2R,G2R,reduce,시장 전체가 내리막,27,True,True,9,591.680542,16.559999
2025-01-30,G2R,G2R,AMBER,GREEN,GREEN,AMBER,GREEN,GREEN,0.288235,0.433333,0.500000,-1,-1,-1,G2R,G2R,G2R,reduce,시장 전체가 내리막,27,True,True,11,594.856079,15.840000
2025-01-31,G2R,G2R,AMBER,GREEN,GREEN,AMBER,GREEN,AMBER,0.170588,0.433333,0.500000,-1,-1,-1,G2R,G2R,G2R,reduce,시장 전체가 내리막,27,True,True,12,591.690369,16.430000
2025-02-03,GREEN,G2R,AMBER,AMBER,GREEN,AMBER,GREEN,AMBER,0.288235,-0.244444,0.233333,0,0,-1,AMBER,AMBER,G2R,neutral,방향이 뚜렷하지 않음,27,True,True,10,587.708496,18.620001
2025-02-04,AMBER,G2R,AMBER,AMBER,GREEN,AMBER,GREEN,G2R,0.088235,-0.111111,0.322222,-1,-1,0,G2R,G2R,AMBER,neutral,방향이 뚜렷하지 않음,27,True,True,9,591.651062,17.209999
2025-02-05,AMBER,GREEN,AMBER,GREEN,GREEN,AMBER,GREEN,G2R,0.447059,0.566667,0.500000,1,1,0,R2G,GREEN,GREEN,buy,상승장 속 잠깐 쉬어가는 구간,27,True,True,6,594.049988,15.770000
2025-02-06,GREEN,GREEN,AMBER,GREEN,GREEN,AMBER,GREEN,G2R,0.588235,0.566667,0.500000,1,1,0,GREEN,GREEN,GREEN,hold,꾸준한 상승 흐름,27,True,True,9,596.114685,15.500000
2025-02-07,GREEN,GREEN,AMBER,GREEN,GREEN,AMBER,GREEN,G2R,0.588235,0.066667,0.500000,1,-1,1,GREEN,G2R,GREEN,reduce,조정이 올 수 있음,27,True,True,6,590.658020,16.540001
2025-02-10,GREEN,GREEN,AMBER,GREEN,GREEN,AMBER,GREEN,G2R,0.588235,0.000000,0.500000,1,1,1,GREEN,R2G,GREEN,hold,좋은 쪽에 가까움,27,True,True,7,594.669373,15.810000
2025-02-11,AMBER,GREEN,AMBER,GREEN,GREEN,AMBER,GREEN,AMBER,0.505882,-0.266667,0.277778,-1,-1,0,G2R,G2R,AMBER,neutral,방향이 뚜렷하지 않음,27,True,True,8,595.121521,16.020000
2025-02-12,GREEN,RED,AMBER,GREEN,GREEN,AMBER,GREEN,GREEN,0.411765,-0.266667,0.500000,-1,-1,1,G2R,G2R,GREEN,reduce,조정이 올 수 있음,27,True,True,7,593.204407,15.890000
2025-02-13,GREEN,GREEN,AMBER,GREEN,GREEN,AMBER,GREEN,GREEN,0.764706,0.000000,0.500000,1,-1,1,GREEN,G2R,GREEN,reduce,조정이 올 수 있음,27,True,True,8,599.467163,15.100000
2025-02-14,GREEN,GREEN,AMBER,GREEN,GREEN,AMBER,GREEN,GREEN,0.764706,0.000000,0.500000,1,0,0,GREEN,AMBER,GREEN,hold,꾸준한 상승 흐름,27,True,True,9,599.437744,14.770000
2025-02-18,GREEN,GREEN,AMBER,GREEN,GREEN,AMBER,GREEN,AMBER,0.647059,0.233333,0.277778,1,1,-1,GREEN,R2G,G2R,buy,바닥을 다지는 중,27,True,True,9,601.197632,15.350000
2025-02-19,GREEN,GREEN,AMBER,GREEN,GREEN,AMBER,GREEN,AMBER,0.647059,0.233333,0.500000,-1,1,0,G2R,R2G,GREEN,neutral,방향이 뚜렷하지 않음,27,True,True,7,602.613342,15.270000
2025-02-20,GREEN,GREEN,AMBER,GREEN,GREEN,AMBER,GREEN,GREEN,0.764706,0.233333,0.500000,0,1,0,GREEN,R2G,GREEN,hold,좋은 쪽에 가까움,27,True,True,8,600.106262,15.660000
2025-02-21,AMBER,RED,AMBER,AMBER,GREEN,AMBER,GREEN,AMBER,0.058824,-0.577778,0.011111,-1,-1,-1,G2R,RED,G2R,reduce,시장 전체가 내리막,27,True,True,6,589.841980,18.209999
2025-02-24,G2R,RED,AMBER,G2R,GREEN,AMBER,GREEN,G2R,-0.117647,-0.444444,-0.100000,-1,-1,-1,G2R,G2R,G2R,reduce,시장 전체가 내리막,27,True,True,5,587.157959,18.980000
2025-02-25,G2R,RED,RED,G2R,GREEN,AMBER,GREEN,G2R,-0.235294,-0.577778,-0.100000,-1,-1,-1,G2R,RED,G2R,reduce,시장 전체가 내리막,27,True,True,6,584.237915,19.430000
2025-02-26,G2R,RED,RED,AMBER,GREEN,AMBER,GREEN,G2R,-0.188235,-0.577778,-0.100000,-1,-1,-1,G2R,RED,G2R,reduce,시장 전체가 내리막,27,True,True,8,584.532898,19.100000
2025-02-27,G2R,RED,RED,G2R,AMBER,AMBER,AMBER,G2R,-0.470588,-0.666667,-0.100000,-1,-1,-1,RED,RED,G2R,reduce,시장 전체가 내리막,27,True,True,3,575.202515,21.129999
2025-02-28,G2R,RED,R2G,AMBER,GREEN,AMBER,AMBER,G2R,-0.105882,-0.577778,-0.100000,0,0,-1,AMBER,RED,G2R,reduce,나쁜 쪽에 가까움,27,True,True,3,584.178955,19.629999
2025-03-03,G2R,RED,RED,AMBER,AMBER,AMBER,GREEN,G2R,-0.329412,-0.666667,-0.500000,-1,-1,-1,G2R,RED,RED,reduce,시장 전체가 내리막,27,True,True,5,573.944092,22.780001
2025-03-04,AMBER,RED,RED,G2R,AMBER,AMBER,AMBER,AMBER,-0.341176,-0.666667,-0.500000,1,-1,-1,R2G,RED,RED,caution,바닥 신호가 살짝 보임,27,True,True,4,567.150452,23.510000
2025-03-05,AMBER,RED,RED,AMBER,AMBER,AMBER,AMBER,GREEN,-0.176471,-0.666667,-0.500000,1,-1,-1,R2G,RED,RED,caution,바닥 신호가 살짝 보임,27,True,True,3,573.246155,21.930000
2025-03-06,RED,RED,R2G,AMBER,R2G,RED,RED,RED,-0.517647,-0.822222,-0.655556,-1,-1,-1,RED,RED,RED,reduce,시장 전체가 내리막,27,True,True,0,563.070312,24.870001
2025-03-07,G2R,RED,RED,AMBER,AMBER,AMBER,GREEN,GREEN,-0.152941,-0.666667,-0.500000,1,-1,-1,R2G,RED,RED,caution,바닥 신호가 살짝 보임,27,True,True,5,566.226318,23.370001
2025-03-10,RED,RED,RED,AMBER,R2G,AMBER,RED,RED,-0.576471,-0.822222,-0.655556,-1,-1,-1,RED,RED,RED,reduce,시장 전체가 내리막,27,True,True,0,551.144470,27.860001
2025-03-11,RED,RED,RED,AMBER,R2G,RED,RED,RED,-0.694118,-0.822222,-0.655556,0,-1,-1,RED,RED,RED,reduce,시장 전체가 내리막,27,True,True,1,546.562866,26.920000
2025-03-12,AMBER,RED,R2G,AMBER,R2G,RED,RED,RED,-0.376471,-0.822222,-0.655556,-1,-1,-1,G2R,RED,RED,reduce,시장 전체가 내리막,27,True,True,0,549.463257,24.230000
2025-03-13,AMBER,RED,RED,AMBER,R2G,RED,RED,RED,-0.552941,-0.822222,-0.655556,0,0,-1,RED,RED,RED,reduce,시장 전체가 내리막,27,True,True,0,542.138611,24.660000
2025-03-14,R2G,RED,R2G,AMBER,R2G,AMBER,RED,RED,-0.188235,-0.822222,-0.655556,1,-1,-1,R2G,RED,RED,caution,바닥 신호가 살짝 보임,27,True,True,1,553.336975,21.770000
2025-03-17,R2G,RED,R2G,AMBER,R2G,RED,RED,RED,-0.305882,-0.822222,-0.655556,0,0,-1,AMBER,RED,RED,reduce,나쁜 쪽에 가까움,27,True,True,1,557.603943,20.510000
2025-03-18,AMBER,R2G,RED,AMBER,R2G,RED,RED,RED,-0.288235,-0.822222,-0.655556,1,0,-1,R2G,RED,RED,caution,바닥 신호가 살짝 보임,27,True,True,2,551.577087,21.700001
2025-03-19,RED,R2G,RED,AMBER,R2G,RED,RED,RED,-0.429412,-0.822222,-0.655556,0,0,-1,AMBER,RED,RED,reduce,나쁜 쪽에 가까움,27,True,True,2,557.584229,19.900000
2025-03-20,AMBER,R2G,RED,AMBER,R2G,AMBER,RED,RED,-0.170588,-0.822222,-0.655556,1,0,-1,R2G,RED,RED,caution,바닥 신호가 살짝 보임,27,True,True,2,555.971924,19.799999
2025-03-21,AMBER,GREEN,R2G,AMBER,R2G,AMBER,RED,RED,0.094118,-0.822222,-0.655556,1,0,-1,R2G,RED,RED,caution,바닥 신호가 살짝 보임,27,True,True,1,556.155273,19.280001
2025-03-24,GREEN,GREEN,R2G,AMBER,AMBER,AMBER,AMBER,GREEN,0.494118,-0.111111,-0.411111,1,1,-1,GREEN,R2G,G2R,buy,바닥을 다지는 중,27,True,True,4,566.115112,17.480000
2025-03-25,GREEN,GREEN,AMBER,AMBER,AMBER,AMBER,GREEN,GREEN,0.529412,0.155556,-0.411111,1,1,-1,GREEN,R2G,G2R,buy,바닥을 다지는 중,27,True,True,6,567.476013,17.150000
2025-03-26,AMBER,GREEN,AMBER,AMBER,R2G,AMBER,RED,RED,0.035294,-0.822222,-0.655556,0,0,-1,AMBER,RED,RED,reduce,나쁜 쪽에 가까움,27,True,True,2,560.701355,18.330000
2025-03-27,AMBER,GREEN,AMBER,AMBER,R2G,RED,RED,RED,-0.082353,-0.822222,-0.655556,-1,0,-1,G2R,RED,RED,reduce,시장 전체가 내리막,27,True,True,2,559.212219,18.690001
2025-03-28,RED,G2R,AMBER,AMBER,R2G,RED,RED,RED,-0.488235,-0.822222,-0.655556,-1,0,-1,RED,RED,RED,reduce,시장 전체가 내리막,27,True,True,2,547.950745,21.650000
2025-03-31,RED,G2R,RED,AMBER,R2G,AMBER,RED,RED,-0.488235,-0.822222,-0.655556,-1,-1,-1,RED,RED,RED,reduce,시장 전체가 내리막,27,True,True,2,551.628967,22.280001
2025-04-01,RED,G2R,RED,AMBER,R2G,AMBER,RED,RED,-0.488235,-0.555556,-0.655556,-1,-1,-1,RED,RED,RED,reduce,시장 전체가 내리막,27,True,True,2,553.187073,21.770000
2025-04-02,RED,GREEN,R2G,AMBER,R2G,R2G,RED,RED,0.011765,-0.555556,-0.655556,1,1,-1,R2G,R2G,RED,buy,바닥을 다지는 중,27,True,True,2,556.687805,21.510000
2025-04-03,RED,RED,RED,RED,R2G,RED,RED,RED,-0.788235,-1.000000,-1.000000,-1,-1,-1,RED,RED,RED,reduce,시장 전체가 내리막,27,True,True,1,529.253845,30.020000
2025-04-04,RED,RED,R2G,RED,R2G,RED,RED,RED,-0.611765,-1.000000,-1.000000,-1,-1,-1,RED,RED,RED,reduce,시장 전체가 내리막,27,True,True,0,498.269684,45.310001
2025-04-07,AMBER,RED,R2G,RED,R2G,AMBER,RED,RED,-0.352941,-1.000000,-1.000000,-1,-1,-1,G2R,RED,RED,reduce,시장 전체가 내리막,27,True,True,0,497.382172,46.980000
